filename,split,Tree,Shrub,Grass,Crop,Built-up,Barren,Water,hybrid_gemma3-4b,hybrid_qwen3-vl-8b,text_qwen3-4b,vision_gemma3-4b,vision_qwen3-vl-8b
142776.png,synth,2,0,11,85,2,0,0,"The image depicts a predominantly agricultural landscape dominated by cultivated crops (85%), with scattered patches of grass (11%) and a small area of built-up structures (2%). A limited amount of tree cover (2%) is present along roads and within the built-up area.","The scene is dominated by vast, patchwork agricultural fields (85% crop), interspersed with small areas of grassland and sparse tree cover, with a few scattered built-up areas indicating minor human settlement.","The scene is predominantly agricultural, with 85% covered by crops, indicating a large-scale farming area. Small areas of grass and trees, along with minimal built-up land, suggest limited natural vegetation and human infrastructure.","The image depicts a rural landscape dominated by agricultural fields, with a small settlement and associated infrastructure clustered near a road and a reflective body of water. The area appears to be characterized by a patchwork of cultivated land and a network of roads cutting through the terrain.","This satellite image shows a patchwork of agricultural fields in a rural landscape, with a small cluster of buildings and a prominent white structure, likely a farm or processing facility, situated near a road. The terrain is relatively flat, with subtle variations in soil color and texture indicating different crop types or soil conditions."
173754.png,synth,0,0,91,0,0,9,0,"The image depicts a landscape dominated by extensive grassland (91%), interspersed with areas of barren land (9%). The terrain appears to be undulating and hilly, with visible ridges and valleys suggesting a relatively rugged, possibly mountainous, region.","The scene is predominantly covered by grass, forming a continuous, textured expanse across the landscape, with scattered barren patches visible as lighter, more rugged areas, suggesting a mostly vegetated terrain with minor exposed or degraded surfaces.","The scene is predominantly grassland, indicating open fields or natural pasture with minimal human development. Barren areas represent small patches of exposed soil or rock, likely due to erosion or sparse vegetation.","The image depicts a heavily eroded, arid landscape characterized by extensive ravines and canyons, likely in a desert or semi-arid region with sparse vegetation. A narrow road or track is visible winding through the terrain, suggesting some level of human activity and access within this challenging environment.","This remote sensing image depicts a rugged, arid landscape dominated by mountainous terrain with varied brown and tan hues, suggesting sparse vegetation and rocky outcrops. A small, bright patch near the center-right likely indicates a water body or reflective surface, contrasting with the otherwise dry, undulating topography."
158545.png,synth,1,0,86,9,0,4,0,"The image depicts a landscape dominated by extensive grasslands (86%) interspersed with areas of cultivated crops (9%) and sparse barren land (4%). A linear feature, likely a road or river, runs through the lower portion of the image, cutting through the undulating terrain characterized by reddish-brown soil and subtle topographic variations.","The scene depicts a predominantly grass-covered landscape (86%) with scattered crop fields (9%) and patches of barren land (4%), interspersed with sparse tree cover (1%) along ridges and valleys, suggesting a semi-arid, rural terrain with limited agricultural intensification.","The scene is predominantly covered by grass, indicating a large area of natural or managed pasture. Small patches of crop and tree cover, along with a minor barren area, suggest limited agricultural or urban development.","This image depicts a heavily eroded, arid landscape with extensive ravines and mesas, likely in a desert or semi-arid region. A narrow river or drainage channel winds through the terrain, suggesting limited vegetation and primarily rocky or sandy land use.","This satellite image shows a rugged, arid mountainous region with sparse vegetation, characterized by winding river valleys and terraced agricultural areas, likely in a semi-arid or Mediterranean climate zone."
189282.png,synth,11,28,57,0,0,4,0,"The image depicts a landscape dominated by extensive grasslands (57%), with scattered shrub cover (28%) and a small amount of tree cover (11%). Visible terrain features include undulating hills and valleys, with a small area of barren land (4%) present within the broader grassy expanse.","The scene depicts a predominantly grass-covered landscape (57%), interspersed with significant shrub areas (28%) and smaller patches of trees (11%), with barren land making up the remaining 4%, suggesting a semi-arid or transitional ecosystem.","The scene is dominated by grass cover, indicating a predominantly open, vegetated landscape such as a pasture or meadow. Small areas of shrub and tree cover, along with minimal barren land, suggest a relatively low-impact, natural or managed grassland ecosystem.","This image depicts a heavily eroded, arid landscape likely composed of desert or semi-desert terrain, characterized by extensive ravines and ridges formed by wind and water erosion. The dominant color suggests a soil rich in iron oxides, common in these types of environments.","This satellite image shows a rugged, arid landscape dominated by dry, brown terrain with scattered patches of darker vegetation, likely indicating sparse desert or semi-desert land use. Faint linear features suggest the presence of dry riverbeds or seasonal watercourses cutting through the otherwise barren, undulating topography."
1990.png,synth,0,0,1,98,1,0,0,"The image depicts a landscape dominated by agricultural fields (98%), with a small built-up area (1%) and a minimal amount of grass (1%). A linear feature, likely a road or irrigation channel, bisects the agricultural area, suggesting a pattern of cultivated land.","The scene is dominated by vast, uniformly cultivated crop fields (98%), arranged in a patchwork pattern across the landscape, with small, scattered built-up areas (1%) and minimal grass cover (1%) visible as minor interruptions.","The scene is predominantly agricultural, with 98% of the area covered by crops, indicating a large-scale farming landscape. Grass covers a negligible 1% and built-up areas account for just 1%, suggesting minimal urban development.","The image depicts a landscape dominated by agricultural fields, likely cultivated for crops, alongside a small settlement and a prominent, linear geological feature resembling a canyon or fault line. The reddish-brown terrain suggests a dry, arid environment with limited vegetation cover.","This satellite image shows an arid or semi-arid agricultural landscape, characterized by a patchwork of brown fields and scattered green vegetation, with a small settlement and intersecting roads visible in the lower-left quadrant."
10279.png,synth,96,0,4,0,0,0,0,"The image depicts a heavily forested landscape dominated by trees (96%), with a small area of grass (4%). A meandering river or stream is visible winding through the terrain, and there are some darker patches suggesting areas of exposed soil or possibly wetlands.","The scene is predominantly forested, with tree cover dominating 96% of the area in a patchy, undulating landscape interspersed with small water bodies and sparse grassy areas. The spatial layout reveals a rugged terrain with dense vegetation covering most of the land, suggesting a natural, largely undeveloped environment.","The scene is dominated by tree cover, indicating a forested or wooded land use. Grass covers a small portion, suggesting sparse or secondary vegetation.","This image depicts a mountainous region dominated by dense, green forest cover, with evidence of agricultural land use in patches and a meandering river system carving through the terrain. The varied terrain suggests a landscape with significant topographic variation and potential for fluvial erosion.","This satellite image shows a rugged, mountainous terrain with varied vegetation, featuring patches of dense green forest interspersed with brownish areas likely indicating agricultural land or seasonal dryness. Several winding roads and small water bodies are visible, suggesting human activity and settlement in a remote, hilly region."
262163.png,synth,1,0,68,26,4,1,0,"The image depicts a landscape dominated by agricultural fields (26%) and grassland (68%), with a prominent river channel running through the center and a small area of built-up land (4%) near the top. Sparse tree cover (1%) and barren land (1%) are present, primarily along the edges of the agricultural areas.","The scene depicts a predominantly grassland landscape (68%) interspersed with extensive crop fields (26%), forming a patchwork pattern along winding roads and ridges, with sparse built-up areas (4%) and minor barren patches (1%) scattered across the terrain.","The scene is predominantly covered by grass (68%), indicating a large open, natural or pastureland area, with minor contributions from crops, built-up areas, and sparse barren land.","The image depicts a semi-arid landscape with cultivated fields and a meandering river valley, suggesting agricultural activity in a relatively flat, hilly region. A road and a small settlement are visible along the valley floor, indicating human presence and transportation routes.","This satellite image shows a rural landscape dominated by dry, brown terrain with scattered green agricultural fields and a prominent linear feature—likely a road or railway—cutting through the area. A small cluster of buildings in the upper right suggests a village or settlement, while the overall topography appears hilly or undulating."
154348.png,synth,5,0,57,35,1,2,0,"The image depicts a landscape dominated by agricultural land, primarily consisting of crops (35%) and grass (57%), interspersed with scattered trees (5%). A small area of built-up land (1%) and barren ground (2%) is present, alongside a network of roads and visible terrain features suggesting a hilly or mountainous region.","The scene depicts a predominantly agricultural landscape, with large, geometric crop fields dominating the central and lower regions, interspersed with patches of grassland and sparse tree cover. Built-up areas are minimal and scattered, while barren land forms the rugged, hilly periphery.","The scene is predominantly covered by grass (57%), indicating a large area of natural or managed pasture. Crop (35%) and tree (5%) cover significant but smaller portions, with minimal built-up and barren areas.","The image depicts a landscape characterized by terraced agricultural fields, likely for irrigation, situated within a rugged, hilly terrain with prominent drainage channels. A network of roads and smaller paths suggests a developed area supporting the agricultural activity.","This satellite image shows a patchwork of agricultural fields in a semi-arid or Mediterranean landscape, characterized by geometric crop plots, scattered trees, and winding roads, with a prominent river or stream cutting through the terrain."
240132.png,synth,0,0,66,0,0,34,0,"The image depicts a landscape dominated by extensive grassland (66%) interspersed with barren areas (34%), exhibiting a complex terrain with undulating hills and ridges. The lighter areas likely represent snow or exposed rock, contrasting with the darker, vegetated regions.","The scene shows a patchwork of dark, textured grassland interspersed with lighter, reflective barren areas, suggesting a landscape where vegetation is fragmented by exposed or dry ground. Dominated by grass (66%), the area likely represents a semi-arid or transitional zone with significant bare soil or rock outcrops.","The scene is predominantly grass-covered, indicating a well-established natural or managed grassland area, with a smaller portion of barren land suggesting sparse or exposed terrain.","This image depicts a rugged, mountainous landscape with significant areas of exposed rock and sparse vegetation, likely a high-altitude region with limited agricultural land use. The presence of snow and ice suggests a cold climate and potentially glacial features within the terrain.","This remote sensing image depicts a rugged, high-altitude landscape dominated by dark, rocky terrain interspersed with patches of snow or ice, suggesting a mountainous or polar environment with minimal vegetation or human development."
54308.png,synth,5,1,86,0,6,2,0,"The image depicts a landscape dominated by extensive grassland (86%), with a prominent grey road cutting through the terrain alongside a small area of built-up land (6%). Sparse tree cover (5%) and shrubbery (1%) are interspersed within the grassland, while small patches of barren land (2%) are also visible.","The scene depicts a predominantly grass-covered landscape (86%), interspersed with patches of tree cover (5%) and shrubs (1%), with built-up areas (6%) and barren land (2%) scattered throughout, suggesting a rural or semi-arid region with limited urban development and agricultural activity.","The scene is predominantly covered by grass (86%), indicating an open, grassy landscape such as a pasture, meadow, or natural grassland. Small areas of built-up and tree cover suggest limited human development or scattered vegetation.","The image depicts a dry, arid landscape with extensive fields and scattered small structures, likely representing agricultural land use. A prominent, linear feature – a road or canal – cuts through the terrain, suggesting an attempt to manage water resources in this otherwise barren environment.","This satellite image shows a dry, arid landscape dominated by patchwork agricultural fields and sparse vegetation, with a prominent river or canal cutting through the terrain, suggesting irrigation-dependent farming in a semi-desert environment."
112091.png,synth,0,0,26,57,0,17,0,"The image depicts a landscape dominated by cultivated crops (57%) interspersed with areas of sparse grass (26%) and barren land (17%), with a prominent linear feature – a road – cutting across the terrain. The area appears to be characterized by rugged, hilly topography.","The scene depicts a predominantly agricultural landscape, with crop fields dominating the terrain (57%), interspersed with patches of grass (26%) and barren land (17%), suggesting a mix of active farming and natural or fallow areas across rolling, arid hills.","The scene is predominantly agricultural, with crop coverage accounting for 57% of the area, indicating a major focus on cultivated land. Grass covers a significant secondary portion (26%), suggesting some pasture or natural grassland, while 17% is barren or non-vegetated land.","The image depicts a rugged, arid landscape with extensive rocky terrain and evidence of past erosion, likely a desert environment. A road winds through the area, suggesting some level of human activity and potentially resource extraction or access within this challenging terrain.","This satellite image shows a rugged, arid landscape with terraced agricultural fields carved into rolling hills, intersected by a winding road and a prominent linear feature—likely a riverbed or ancient irrigation channel—highlighting human adaptation to a dry environment."
19585.png,synth,38,0,59,0,0,3,0,"The image depicts a landscape dominated by grass (59%) interspersed with areas of tree cover (38%), with a small proportion of barren land (3%). A meandering river channel is visible throughout the scene, cutting through the terrain and suggesting a fluvial environment.","The scene is dominated by grasslands (59%), interspersed with patches of tree cover (38%) and small areas of barren land (3%), forming a patchwork landscape with winding linear features likely representing roads or waterways.","The scene is predominantly grassland, with grass covering 59% of the area, indicating a natural or agricultural pasture landscape. Trees make up a smaller portion (38%), suggesting scattered vegetation, while barren areas are minimal (3%).","The image depicts a mountainous region with a significant river system cutting through forested areas and a lighter-toned, possibly arid, area along the riverbanks. The landscape appears to be characterized by a mix of vegetation and potentially exposed rock or soil, suggesting varied land use and geological features.","This satellite image shows a rugged, mountainous terrain with patchy vegetation and scattered settlements, intersected by prominent light-colored riverbeds or dry river channels, indicating an arid or semi-arid environment with limited water resources."
154985.png,synth,78,0,22,0,0,0,0,"The image depicts a mountainous region dominated by dense tree cover (78%) interspersed with areas of grass (22%), with a prominent river channel winding through the landscape. The terrain appears rugged and hilly, exhibiting evidence of erosion and potentially disturbed areas along the riverbanks.","The scene is dominated by dense tree cover (78%), forming a continuous, dark green canopy across most of the terrain, with patches of lighter-toned grassland (22%) interspersed, particularly along ridges and in valleys, suggesting a forested landscape with some open or transitional areas.","The scene is predominantly forested, with tree cover making up 78% of the land use, indicating a wooded or natural forested landscape. Grass coverage, at 22%, suggests some open areas or understory vegetation, but does not dominate the land use.","This image depicts a mountainous region with dense forest cover interspersed with areas of exposed soil and erosion, likely due to recent disturbance or runoff. A prominent river channel cuts through the landscape, suggesting a significant drainage system and potentially impacting the surrounding land use.","This satellite image shows a rugged, mountainous terrain with dense forest cover in the valleys and slopes, interspersed with lighter-toned areas indicating exposed rock, soil, or sparse vegetation. A winding river or stream cuts through the landscape, carving a distinct path through the terrain."
6025.png,synth,0,0,61,39,0,0,0,"The image depicts a landscape dominated by grass (61%) interspersed with cultivated crops (39%), exhibiting a highly textured, undulating terrain with significant erosion patterns. The overall color suggests a reddish-brown soil, likely indicative of a dry or semi-arid environment.","The scene is dominated by grassland, covering 61% of the area, with crop fields making up the remaining 39% — suggesting a mixed agricultural landscape where grassy terrain intersperses with cultivated plots.","The scene is predominantly grassland, with grass covering 61% of the area, indicating a large expanse of natural or managed pastureland. Crop land, at 39%, is a secondary land use, suggesting some agricultural activity but not the dominant feature.","This image depicts a heavily eroded, arid landscape with extensive exposed bedrock and soil, likely a desert or semi-arid region characterized by significant land degradation and limited vegetation cover. The dominant color and texture suggest a surface composed of reddish-brown rock and sediment, indicative of a geologically active area.","This remote sensing image depicts a rugged, arid landscape dominated by exposed bedrock and sparse vegetation, characteristic of a desert or semi-desert region with minimal human development. The terrain features undulating, rocky outcrops and subtle drainage patterns, suggesting a dry, erosional environment with limited water availability."
210867.png,synth,0,0,96,1,0,3,0,"The image depicts a predominantly grassy landscape with scattered patches of cultivated crops and barren land, situated within a region characterized by a network of drainage channels and linear geological features. A small cluster of buildings is visible in the lower-right corner.","The scene is dominated by vast expanses of grassland, with small, scattered patches of crop fields and barren land interspersed, suggesting a rural landscape with limited agricultural activity.","The scene is predominantly grassland, with over 96% coverage indicating a large area of natural or managed pasture. Crop and barren areas are minimal, suggesting limited agricultural activity or soil exposure.","This image depicts a dry, arid landscape characterized by extensive drainage channels and scattered patches of cultivated fields, suggesting an area of limited agricultural activity in a predominantly desert environment. A small cluster of buildings is visible near the lower right, indicating a potential settlement within this harsh terrain.","This satellite image shows an arid, sparsely vegetated landscape dominated by dry, brown terrain with faint linear features suggesting erosion or ancient riverbeds. A small cluster of buildings in the lower right indicates a rural settlement, while darker patches likely represent irrigated agricultural fields or wetlands within the otherwise barren environment."
212437.png,synth,0,0,40,58,1,1,0,"The image depicts a landscape dominated by cultivated crops (58%) interspersed with areas of grass (40%), with a small built-up area (1%) and minimal barren land (1%). A network of roads and field boundaries are visible, suggesting an agricultural region with cultivated fields.","The scene is dominated by extensive crop fields (58%) interspersed with grassland (40%), forming a patchwork rural landscape, with minimal built-up areas (1%) and barren land (1%) scattered sparsely.","The scene is predominantly agricultural, with cropland covering 58% of the area, indicating a rural or farming-dominated landscape. Grasslands make up a significant secondary component at 40%, suggesting some pasture or natural vegetation within or adjacent to the farmland.","This image depicts a small settlement surrounded by agricultural fields, likely cultivated in a relatively arid or semi-arid environment due to the brown, barren terrain. The area features a network of roads and irrigation channels, suggesting a focus on farming and water management in this landscape.","This satellite image shows a rural landscape dominated by patchwork agricultural fields in varying shades of brown and green, interspersed with winding dirt roads and a small cluster of buildings indicating a farmstead or village. The terrain is undulating, suggesting rolling hills or low mountains, with the land use clearly focused on cultivation."
12232.png,synth,2,0,96,0,0,2,0,"The image depicts a mountainous region dominated by extensive grasslands (96%) interspersed with a narrow, vegetated river channel and scattered barren areas (2%). A small amount of sparse tree cover (2%) is present along the riverbank.","The scene depicts a predominantly grass-covered landscape (96%) with sparse tree cover (2%) and minor barren areas (2%), arranged in a rugged, hilly terrain with a winding river cutting through the valley, suggesting a semi-arid or steppe environment.","The scene is predominantly covered by grass, indicating an open, natural pasture or meadow with minimal tree cover and little to no barren land.","The image depicts a rugged, arid landscape with extensive dry grasslands and sparse vegetation concentrated along a river channel, suggesting a semi-arid or desert environment with limited agricultural potential. The terrain is characterized by steep slopes and dissected valleys, indicative of significant erosion and geological activity.","This satellite image shows a rugged, arid mountainous region with a winding river carving through the terrain, supporting a narrow band of green vegetation along its course, indicative of limited water resources in an otherwise dry landscape."
105439.png,synth,1,0,99,0,0,0,0,"The image depicts a landscape dominated by extensive grasslands (99%) with subtle topographic features, including linear ridges and valleys, suggesting a gently undulating terrain. A small amount of sparse tree cover (1%) is present within the grassy areas.","The scene is dominated by sparse tree cover (1%) interspersed within a vast expanse of grassland (99%), suggesting a lightly vegetated, possibly arid or semi-arid landscape with scattered trees. The spatial layout shows a predominantly uniform grassy terrain with isolated patches of trees, likely indicating natural or lightly managed land use.","The scene is dominated by grass cover, indicating an open, likely natural or agricultural landscape with minimal tree cover.","This image depicts a rugged, arid landscape with extensive gullies and drainage channels, suggesting a region of significant erosion and likely sparse vegetation cover. The dominant terrain appears to be a heavily weathered, reddish-brown rocky surface, possibly a desert or semi-arid environment.","This satellite image shows a rugged, arid mountainous region with sparse vegetation, dominated by brown and tan tones indicating dry terrain. A small cluster of light-colored structures, likely a village or settlement, is nestled in a valley, with faint linear features suggesting roads or irrigation channels."
141809.png,synth,91,0,9,0,0,0,0,"The image depicts a heavily forested mountainous region dominated by trees (91%), with scattered patches of grass (9%). Several light-colored, meandering water channels are visible throughout the landscape, suggesting drainage patterns within the forested terrain.","The scene is dominated by dense tree cover (91%), forming a continuous, undulating green canopy across rolling terrain, with sparse grassy patches (9%) visible in linear or fragmented patterns, likely along ridges or cleared areas.","The scene is predominantly forested, with tree cover accounting for 91% of the land use, indicating a dense woodland or forested area. Grass cover, at 9%, suggests limited open or pasture areas within the overall landscape.","This image depicts a mountainous region dominated by dense, green forest cover, interspersed with meandering river systems and exposed, lighter-toned terrain likely representing eroded slopes or exposed bedrock. The landscape suggests a region with significant fluvial (river) activity and a predominantly forested, hilly environment.","This satellite image shows a rugged, mountainous terrain dominated by dense green forest cover, with winding rivers and streams carving through the valleys. Lighter-toned patches indicate areas of cleared land or agricultural use, interspersed with darker zones that may represent wetlands or dense vegetation."
105485.png,synth,0,0,7,93,0,0,0,"The image depicts a landscape dominated by cultivated crops (93%), interspersed with small patches of grass (7%). A network of roads and a cluster of buildings are visible within the agricultural area, suggesting an area of intensive farming.","The scene is dominated by agricultural cropland (93%), arranged in a patchwork of rectangular fields with varying shades indicating different crop types or growth stages, interspersed with small areas of grass (7%) along field edges or in depressions.","The scene is predominantly agricultural, with 93% of the area covered by crops, indicating a large-scale farming operation. Grass makes up a small fraction (7%), suggesting limited natural pasture or buffer zones.","The image depicts a rural landscape dominated by agricultural fields, likely farmland, intersected by a network of roads and a small settlement. The terrain appears gently undulating with some areas of exposed soil and a small, light-colored feature possibly a water body or building.","This satellite image shows a patchwork of agricultural fields in varying shades of green and brown, indicating different crops or soil types, interspersed with a winding river or stream and a small cluster of buildings, likely a rural settlement."
69363.png,synth,0,0,92,6,0,2,0,"The image depicts a landscape dominated by extensive grassland (92%), with a small area of cultivated crops (6%) interspersed among it. A small portion of the area appears barren (2%), suggesting a varied terrain with potential for some level of agricultural activity.","The scene is dominated by expansive grasslands covering 92% of the area, with scattered, small patches of crop fields and minor barren zones, suggesting a rural landscape where natural vegetation is the primary land cover.","The scene is predominantly covered by grass, indicating a large area of natural or managed pastureland. A small portion is used for crops, with minimal barren land.","The image depicts a heavily eroded, arid landscape likely consisting of desert or semi-desert terrain, characterized by extensive gullies and exposed rock formations. The dominant land use appears to be bare ground with minimal vegetation cover.","This remote sensing image shows a rugged, arid landscape dominated by dry, brown terrain with a winding river or stream cutting through it, likely in a desert or semi-arid region. The river’s course is clearly defined, carving a path through the otherwise barren and textured land."
74017.png,synth,8,0,28,57,6,1,0,"The image depicts a landscape dominated by cultivated crops (57%), interspersed with areas of grass (28%) and scattered trees (8%). A small built-up area (6%) is located along a network of roads, with a small percentage of barren land (1%) visible in the background.","The scene is dominated by extensive crop fields (57%), interspersed with patches of grass (28%) and small built-up areas (6%), suggesting a rural agricultural landscape with scattered settlements. Sparse tree cover (8%) and barren land (1%) are visible, particularly in the background hills, indicating a semi-arid or transitional environment.","The scene is predominantly agricultural, with crop cover accounting for 57% of the area, indicating a large-scale farming landscape. Small areas of grass and built-up land are present, while tree and barren land are minimal.","The image depicts a region characterized by extensive agricultural land use, divided into numerous small, rectangular fields, alongside a small settlement and a network of roads cutting through a relatively flat, arid landscape with some elevated terrain in the background. The terrain suggests a semi-arid or dry environment.","This satellite image shows a patchwork of agricultural fields in varying shades of brown and green, interspersed with small settlements and roads, set against a backdrop of arid, hilly terrain. The landscape suggests a semi-arid region where farming is concentrated in flatter, more fertile areas, with the surrounding hills indicating limited arable land."
0994.png,synth,14,0,86,0,0,0,0,"The image depicts a landscape dominated by extensive grassland (86%) interspersed with scattered trees (14%), situated within a terrain characterized by significant erosion and drainage patterns. The presence of these drainage features suggests a semi-arid or arid environment with a relatively low tree cover.","The scene is dominated by grassland, covering 86% of the area, with scattered tree cover making up the remaining 14%, suggesting a predominantly open, vegetated landscape with sparse woodland patches.","The scene is predominantly grassland, indicating open, natural vegetation coverage with minimal tree cover. This suggests a rural or natural landscape with limited forested areas.","This image depicts a heavily eroded, arid landscape likely in a desert or semi-arid region, characterized by extensive gullies and ravines carved into reddish-brown terrain. A narrow, dark green strip suggests a river or drainage channel cutting through the otherwise barren land.","This satellite image shows a rugged, mountainous terrain with patchy vegetation and exposed earth, likely indicating a semi-arid or high-altitude region with limited human development. A winding river or stream cuts through the landscape, creating a distinct linear feature amidst the undulating topography."
111300.png,synth,0,0,4,93,0,0,3,"The image depicts a landscape dominated by extensive agricultural fields (93%) interspersed with a narrow river channel (3%) and a small area of grass (4%). The terrain appears relatively flat with distinct, rectangular patterns indicative of cultivated land.","The scene is dominated by vast, geometric crop fields (93%), arranged in a patchwork pattern across the landscape, with narrow, dark linear features likely representing waterways or irrigation channels. Small areas of grass (4%) and water (3%) are interspersed, suggesting a managed agricultural environment with limited natural vegetation and water bodies.","The scene is predominantly agricultural, with 93% coverage of crops, indicating a large-scale farming landscape. Grass covers a small portion (4%), and water accounts for only 3%, suggesting minimal natural vegetation or water bodies.","This image depicts a region with a patchwork of agricultural fields (likely cultivated in shades of brown) interspersed with a prominent, dark river channel and a rugged, rocky terrain with distinct cliffs and ridges. The overall landscape appears arid and characterized by significant topographic variation.","This remote sensing image shows a semi-arid or arid landscape dominated by patchy agricultural fields in varying shades of brown and tan, interspersed with darker green vegetated areas and a prominent, winding river or irrigation canal that cuts through the terrain, indicating human-modified land use for agriculture in a dry environment."
16438.png,synth,93,0,7,0,0,0,0,"The image depicts a mountainous region dominated by dense forest cover (93%) interspersed with patches of grassland (7%). A meandering river flows through the valley, cutting through the forested terrain and highlighting areas of exposed soil and potential disturbance.","The scene is dominated by dense tree cover (93%), forming a continuous, forested landscape with winding roads or trails cutting through the terrain. Small patches of grass (7%) are scattered, likely along edges or in cleared areas, indicating minimal human development within the predominantly natural, wooded environment.","The scene is predominantly forested, with tree cover accounting for 93% of the land use, indicating a dense woodland or forested area. Grass coverage is minimal at 7%, suggesting sparse or secondary vegetation.","This image depicts a mountainous region dominated by dense forest cover, with evidence of past or present logging activity indicated by cleared areas and roads. A meandering river flows through the valley, carving through the terrain and highlighting the complex topography.","This satellite image shows a rugged, forested mountainous region with winding roads and a prominent river valley, featuring a small settlement or cluster of buildings nestled in the lower right, indicative of human habitation in a remote, natural landscape."
185740.png,synth,0,0,13,80,6,1,0,"The image depicts a landscape dominated by cultivated crops (80%), interspersed with areas of grass (13%) and a small built-up area (6%). A linear feature, likely a road or irrigation channel, bisects the agricultural fields, with a small barren area visible in the lower-left corner.","The scene is dominated by vast, geometrically patterned crop fields (80%), interspersed with small built-up areas (6%) and sparse patches of grass (13%), with barren land (1%) appearing as minor, fragmented patches, suggesting a primarily agricultural landscape with limited urban development.","The scene is predominantly agricultural, with 80% of the area covered by crops, indicating a large-scale farming landscape. Grass covers a small portion, and built-up and barren areas are minimal.","The image depicts a landscape dominated by agricultural fields, likely cultivated for crops, separated by a prominent, linear geological feature – possibly a fault or river valley – that bisects the area. The presence of roads and a small settlement suggests human activity and infrastructure within the agricultural zone.","This satellite image shows a rural landscape dominated by agricultural fields in varying shades of brown, indicating dry or fallow farmland, with a small cluster of buildings suggesting a village or farmstead. A prominent road or linear feature cuts through the scene, and a small, dark green patch likely represents a remnant of vegetation or a wetland."
44432.png,synth,61,0,38,0,1,0,0,"The image depicts a landscape dominated by dense tree cover (61%) interspersed with areas of grass (38%), with a small area of built-up land (1%) visible along the top edge. The terrain appears hilly and heavily forested, suggesting a mountainous or hilly region.","The scene is dominated by dense tree cover (61%) interspersed with grasslands (38%), forming a largely natural, forested landscape with minimal human development. A small built-up area (1%) is visible in the upper right, indicating sparse urbanization.","The scene is predominantly forested, with trees covering 61% of the area, indicating a heavily wooded landscape. Grass covers a significant secondary portion, suggesting natural or agricultural open spaces, while built-up areas are minimal.","The image depicts a mountainous region dominated by dense forest cover, interspersed with a network of roads and a small settlement at the top. The terrain shows significant erosion and drainage patterns, suggesting a landscape shaped by water and possibly past geological activity.","This satellite image shows a hilly, forested landscape with patchwork agricultural fields and winding roads, featuring a small cluster of buildings in the upper right corner, indicative of rural land use in a mountainous region."
135279.png,synth,54,0,31,14,1,0,0,"The image depicts a landscape dominated by dense tree cover (54%) and extensive grassy areas (31%), interspersed with cultivated crops (14%). A small built-up area (1%) is located near a road and a bridge, suggesting a connection to a settlement alongside a waterway.","The scene features a large, centrally located water body surrounded by a patchwork of agricultural fields (dominant crop and grassland) and dense tree cover along the periphery and in some inland areas, with a small built-up area visible near the bottom right.","The scene is primarily forested, with trees covering 54% of the area, making it the dominant land use. Grasslands occupy a significant secondary portion at 31%, while crops and built-up areas are minor.","This image depicts a coastal area with a large, dark body of water likely a lagoon or bay, surrounded by forested land and a small settlement. The area shows a mix of wetland and forested land use, with a road and bridge connecting the land to a coastal area.","This satellite image shows a rural landscape dominated by agricultural fields in varying shades of green and brown, surrounding a large, irregularly shaped body of water. A small settlement with clustered buildings is visible near the water’s edge, with a road connecting it to the surrounding farmland."
250352.png,synth,92,0,8,0,0,0,0,"The image depicts a heavily forested mountainous region dominated by trees (92%), with a smaller area of grass (8%). A winding road and a stream are visible traversing the terrain, suggesting a landscape with significant elevation changes and potential for transportation corridors.","The scene is dominated by dense tree cover (92%), forming a continuous, undulating green landscape across rolling hills and valleys, with sparse grassy patches (8%) visible in scattered, linear, or transitional areas, suggesting a largely forested terrain with minimal open grassland.","The scene is primarily forested, with tree cover dominating the landscape (92%), indicating a significant area of natural woodland or forest land use. Grass cover (8%) is minimal, suggesting sparse or secondary vegetation.","The image depicts a heavily forested mountainous region with a meandering river cutting through the landscape, suggesting significant areas of natural vegetation and potentially some road networks within the terrain. The varied shades of green indicate different vegetation densities and possibly varying soil moisture levels.","This satellite image shows a rugged, forested mountainous region with dense green vegetation, interspersed with lighter brown patches indicating cleared land or seasonal variation, and winding roads or trails cutting through the terrain."
12723.png,synth,0,0,10,88,0,2,0,"The image depicts a landscape dominated by agricultural fields (88%) interspersed with small patches of grass (10%). A small area of barren land (2%) is visible, and a linear feature, likely a road or drainage channel, runs across the lower portion of the scene.","The scene is dominated by extensive, patchwork crop fields (88%), interspersed with small areas of grass (10%) and barren land (2%), suggesting an agricultural landscape with a clear spatial pattern of cultivated plots.","The scene is predominantly agricultural, with 88% of the area covered by crops, indicating a large-scale farming landscape. Grass covers a small portion (10%), and 2% is barren land.","This image depicts a semi-arid landscape with extensive cultivated fields interspersed with patches of scrub vegetation, likely used for grazing. A prominent, eroded mesa dominates the center of the scene, suggesting a region with significant geological uplift and weathering.","This satellite image shows a semi-arid or arid landscape dominated by patchy agricultural fields and sparse vegetation, with a winding river or stream cutting through the terrain and a straight road running along the lower edge."
